Index [<ind>],Absolute Translational Velocity X Particle ID (Study 01 - Particles) [m/s],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m],Temperature X Particle ID (Study 01 - Particles) [degC],Translational X-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Y-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Z-Velocity X Particle ID (Study 01 - Particles) [m/s]
874.0,0.021492121369227055,-0.05727077750418613,0.023575993619677143,-0.04101211977713381,25.11473400834359,0.005510213175787658,-0.020201340797203843,-0.004843001311396678
875.0,0.06407300125318885,-0.057557626897653986,0.0675222727745088,-0.032207816483797856,25.250570645181483,-0.05810619392632547,0.002348759190441781,0.026898011957256485
876.0,0.16584021267697674,-0.027498536229899135,0.06920055114579651,0.03934730037529071,25.28624774544511,0.12621202819202382,0.018300740337974276,0.10601218318421096
877.0,0.03693847487703841,-0.03749790406003856,0.0010832804678225186,-0.02058753791182472,25.016553394314087,0.020791043148829434,-0.0063073133419490396,0.029873085703214224
878.0,0.01682866793297983,0.07141654172835701,0.0846698339034218,0.0030077715736382955,25.24500449341997,-0.006708376665524387,-0.000890109594539156,-0.015408096956524543
879.0,0.10353683303208187,0.038501936098843795,0.07962766364597036,-0.013882514075455647,25.282263428716703,-0.09512083914157711,-0.03299292918309517,-0.024153020085171065
880.0,0.06399121035970842,0.001157711985166384,0.015765046064856594,0.013684431374064818,25.06309853712196,0.03780369645139586,0.036507409043102665,-0.03650978804198622
881.0,0.11462170455240944,0.05769109978695948,0.044424263653151094,-0.02580081836640235,25.148390590640076,-0.008478255832640814,-0.07111840180447769,-0.0894898165006108
882.0,0.14688258940467583,0.02740661347536147,0.07188381508790416,-0.022280417209261313,25.324522863106324,-0.12897617603727227,-0.06053390372348325,-0.035711168911437226
883.0,0.3810369332736106,0.018430750760443575,0.04478966639358549,0.0013359404159794892,25.090607892122534,0.1566198586172919,0.25755873609069113,-0.23307265362676763
884.0,0.029866937300511348,-0.03982359573725044,0.0010428734861562376,-0.035702612760392334,25.019247571657388,0.0241653721957399,-0.0073858119644043315,0.01592226466243099
885.0,0.034803236917651914,-0.040384734134664924,4.999999889816916e-05,-0.009398439061634917,25.006066481482605,0.03147896416865488,-3.1723347002627487e-09,0.014843857814420791
886.0,0.05501505367637272,0.012582020254731648,0.0009836504000478412,0.05207582277005235,25.038883212877238,-0.008163607985161692,-0.009405007829033422,-0.05358691503916414
887.0,0.022307267398781278,-0.053368928273450036,0.0004339152256976333,-0.022236393049715662,25.00542117933213,0.020796298858939744,-0.007699554302709692,0.0024176426762481493
888.0,0.0570194223897559,-0.005986527860909451,0.005856643940461992,0.03304606165458845,25.069224167386096,0.041284652381171356,0.0011856850657722487,-0.0393113998523589
889.0,0.10941536731852745,0.0507060328496864,0.06691995270715537,-0.019979168310792505,25.280985859940245,-0.025255389313880505,0.02141360160845764,-0.10428492499976627
890.0,0.052646864775909075,-0.003097909819027183,0.007281890132266141,0.042863160290260716,25.085330313881514,0.017841287229409995,-0.00836554982547653,-0.04882006162273883
891.0,0.015924817473117248,-0.05719388234046772,0.005051062816731276,-0.044572843793240474,25.04598817894123,0.009300727792010311,-0.01284200815664605,0.0014761776978615255
892.0,0.010526138430843282,0.02979641696298141,0.002395354445778045,-0.06196943785352348,25.02175643627612,-0.003779051469080501,-0.009505489928466875,0.0024827447470755363
893.0,0.12159169257144635,-0.016517526989072696,0.0733447337707042,-0.047467614295281055,25.276960126606696,-0.08719637407457614,0.026464001794397594,0.08050458781747677
894.0,0.0891676450879224,-0.006590863179540295,0.03245772765517013,-0.0524861511135135,25.144220987099118,-0.06004887209513919,-0.03081113898805235,0.058272425767992755
895.0,0.027423536166922943,-0.027676759817972546,0.020399020261770585,0.06048580793759749,25.12693035370296,0.0015393896282064942,-0.027317462607054383,0.0018538749103665542
896.0,0.06563748409210031,-0.0010819521179061262,0.007131695416708022,0.02724717193729111,25.064369362085586,0.03813906796778102,0.007809728158222287,-0.052845992833746344
897.0,0.0871651284532496,0.05383070287371118,0.021672492965950124,-0.023730122639296265,25.170974016128923,-0.08273332043498603,-0.026347888028545298,0.007664600740329778
898.0,0.06806751490979644,0.03247021632928809,0.010688639578909996,0.006632772838052117,25.075583250984266,-0.02089946683358897,0.003280918274037714,-0.06469647940457163
899.0,0.08241757829605746,0.002237742136725499,0.036609788646929285,0.008647588214753522,25.056809571664814,0.04508008192531286,0.06893619508797785,-0.0028713119973457117
900.0,0.10482407946904104,-0.001804732933295566,0.06703379982577132,0.05575353320745404,25.285859649348254,0.10049611435487281,0.012276909486784438,0.02716424358522542
901.0,0.09944410980933993,0.011716448255779909,0.02682334703186938,-0.01431815005323611,25.088344098724747,-0.07948813614560739,0.05446472671996553,-0.024583749331396045
902.0,0.038311224089820774,-0.04008547671845883,4.9999998911478734e-05,-0.004776239767108449,25.006852039356886,0.035846458195771064,-3.3013430866286434e-10,0.013519664421844987
903.0,0.06304953551019306,0.009713562228880273,0.021948592780585502,0.0036280916342953094,25.055204010939804,-0.004440337643527308,0.039951176430557934,-0.04857397277840266
904.0,0.04478294312553846,0.03537890726142583,4.9999999523779824e-05,0.03673271866632949,25.01413458189262,-0.020257605740688023,8.767152536938571e-12,-0.03993922138249638
905.0,0.03515699828697344,-0.03965986528127121,0.02529172692815459,0.04719474170242119,25.12428102042844,0.02073980977688103,-0.022245084459448717,0.01763607202188278
906.0,0.2971585707197926,-0.0350506266744289,0.052176008020447424,-0.035017103816130886,25.17804094553418,-0.2884447433871814,-0.02136140695955897,0.06816550782647444
907.0,0.10663330120607899,-0.004917240331333598,0.06688753054090625,0.05337543670126782,25.28420691669794,0.0990076259122965,0.01127728397514411,0.03796016074071709
908.0,0.29552291823481797,0.010783907646306249,0.05988998745968639,-0.04953534176740405,25.25923753461825,-0.1974262496404716,0.03566118007617659,-0.2169906712061503
909.0,0.06361447829898813,-0.03637438225602692,4.999999936993101e-05,0.016246314245768046,25.022877283734715,0.06352282936631955,2.812687590990491e-08,0.003413502387444824
910.0,0.04944402413549462,-0.021209347131909896,4.999999934323463e-05,0.023524020421348237,25.00606057485237,0.04432383855546592,-1.4546789957208164e-08,-0.021911386501546535
911.0,0.01234405673151111,0.05980914578433924,0.059897446371560754,0.04312565128477636,25.195221946956963,-0.01198249829228383,-0.002530441914528599,0.0015467174866072555
912.0,0.06369400371604045,0.03207333687749841,0.003418043871116792,0.02283674583714244,25.028161059171794,-0.01843535853128436,0.00041406324904243457,-0.060966320348433106
913.0,0.07410456912660002,-0.004796164727941811,0.05797762530881709,0.06814862662960329,25.229565335020425,0.06817397834646705,-0.017091713324937082,0.023487638822850012
914.0,0.7221673860784814,0.023640154016617596,0.056045874142166656,0.022930923355256167,25.307276596787347,0.7059101221198396,0.15218856659590013,0.007434594922709627
915.0,0.09808138839646656,0.040579316313936326,0.0688717584307554,0.042975221402964954,25.241052120185657,0.05568037410389992,0.03673671350713741,-0.07190318887311455
916.0,0.060847435484672516,0.062278591404910905,0.05821552703472885,-0.03513585472430155,25.211039727433672,-0.020413278443555692,-0.003756381416133393,-0.057197885161112176
917.0,0.0227623167022721,0.06535858152104257,0.01757887892782676,0.006233337893971411,25.146232599753148,-0.017040754723080767,-0.010444840127986466,0.010892247464281173
918.0,0.16855387775957253,0.008302454780732943,0.034742575784758915,-0.03099701187140069,25.154803695994076,-0.14157516708461404,0.09113931123241453,0.007778670891200608
919.0,0.12168032717810595,0.020908470994314785,0.046899849437054456,-0.0669979975048737,25.16868489813743,-0.0644915362630704,-0.07779558117577628,-0.06778489007236928
920.0,0.14273652560505917,0.04355294947916377,0.0372839801905259,-0.041056460034462464,25.174490113868785,-0.0981443638599196,-0.09522604623834663,0.04090720843748316
921.0,0.28489790978925944,-0.028945505044951633,0.06013068968321445,0.028107858684455627,25.290641682731632,0.10061433484338583,0.047437491096352986,0.2622846908700458
922.0,0.10048075833110175,-0.007585949795999271,0.04363937255742165,0.06428420507366708,25.15195015817119,0.07834383076507878,-0.05255249283306104,0.03459570020793099
923.0,0.1802426484943533,-0.04786164066733709,0.0442050231243415,0.002716553817798692,25.134273038693436,-0.03775129356563966,-0.03310925640641898,0.17310698804668143
924.0,0.031100068002712776,0.06140674129597916,0.0008666584255690097,-0.01673432519504208,25.005530151760752,-0.007183571948259289,-0.007107329403888094,-0.029412521017113936
925.0,0.09576526648227887,-0.030394068273840606,0.03484462131478963,-0.06554845324416633,25.16669118769613,-0.04456485426504744,-0.0777789479014358,0.033695627195568026
